Commit SHA,Java File,Old function signature,New function signature
c9df99a643186ee96acb7e16a6aa39da1d812ba9,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"getYValueByTouchPoint ( float  x, float  y )","getYValueByTouchPoint ( float  x, float  y, AxisDependency  axis )"
c9df99a643186ee96acb7e16a6aa39da1d812ba9,MPChartLib/src/com/github/mikephil/charting/charts/Chart.java,calcFormats (  ),"calcFormats ( float  min, float  max )"
c9df99a643186ee96acb7e16a6aa39da1d812ba9,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,init (  ),init ( ArrayList  dataSets )
c9df99a643186ee96acb7e16a6aa39da1d812ba9,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,getYMin (  ),getYMin ( AxisDependency  axis )
c9df99a643186ee96acb7e16a6aa39da1d812ba9,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,getYMax (  ),getYMax ( AxisDependency  axis )
c9df99a643186ee96acb7e16a6aa39da1d812ba9,MPChartLib/src/com/github/mikephil/charting/data/DataSet.java,getColor (  ),getColor ( int  index )
c9df99a643186ee96acb7e16a6aa39da1d812ba9,MPChartLib/src/com/github/mikephil/charting/utils/Utils.java,"getClosestDataSetIndex ( ArrayList  valsAtIndex, float  val )","getClosestDataSetIndex ( ArrayList  valsAtIndex, float  val, AxisDependency  axis )"
266fb4d5d6497ea28ab71012d0f6657921f42583,MPChartLib/src/com/github/mikephil/charting/utils/Utils.java,"getClosestDataSetIndex ( ArrayList  valsAtIndex, float  val )","getClosestDataSetIndex ( ArrayList  valsAtIndex, float  val, AxisDependency  axis )"
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,getPosition ( Entry  e ),"getPosition ( Entry  e, AxisDependency  axis )"
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"getValuesByTouchPoint ( float  x, float  y )","getValuesByTouchPoint ( float  x, float  y, AxisDependency  axis )"
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"getPixelsForValues ( float  x, float  y )","getPixelsForValues ( float  x, float  y, AxisDependency  axis )"
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"getYValueByTouchPoint ( float  x, float  y )","getYValueByTouchPoint ( float  x, float  y, AxisDependency  axis )"
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/charts/Chart.java,calcFormats (  ),"calcFormats ( float  min, float  max )"
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,init (  ),init ( ArrayList  dataSets )
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,getYMin (  ),getYMin ( AxisDependency  axis )
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,getYMax (  ),getYMax ( AxisDependency  axis )
9bdfbf72a16cc4fc51f45ad8e257a8e2033bd922,MPChartLib/src/com/github/mikephil/charting/data/DataSet.java,getColor (  ),getColor ( int  index )
934b20bd5f2ab87a201740a6cdc578704c3d08e6,MPChartLib/src/com/github/mikephil/charting/utils/Transformer.java,"prepareMatrixValuePx ( float  deltaX, float  deltaY, float  yChartMin )","prepareMatrixValuePx ( float  xChartMin, float  deltaX, float  deltaY, float  yChartMin )"
58ad281d635c4d8d9aa79f3c7a83b82a66cd8216,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,init (  ),init ( ArrayList  dataSets )
5bd73bcb0a98d43ea0919e1e1f938c793b3a944c,MPChartLib/src/com/github/mikephil/charting/renderer/ViewPortHandler.java,"refresh ( Matrix  newMatrix, ChartInterface  chart )","refresh ( Matrix  newMatrix, ChartInterface  chart, boolean  invalidate )"
131ecce79868f15a861a03d12a8e6dc0fe75c4df,MPChartLib/src/com/github/mikephil/charting/data/DataSet.java,getColor (  ),getColor ( int  index )
7beee61c22961c883027d48bb8a0139059d1ddfe,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"centerViewPort ( int  xIndex, float  yVal )","centerViewPort ( int  xIndex, float  yVal, AxisDependency  axis )"
7beee61c22961c883027d48bb8a0139059d1ddfe,MPChartLib/src/com/github/mikephil/charting/charts/Chart.java,calcFormats (  ),"calcFormats ( float  min, float  max )"
7beee61c22961c883027d48bb8a0139059d1ddfe,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,getYMin (  ),getYMin ( AxisDependency  axis )
7beee61c22961c883027d48bb8a0139059d1ddfe,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,getYMax (  ),getYMax ( AxisDependency  axis )
7beee61c22961c883027d48bb8a0139059d1ddfe,MPChartLib/src/com/github/mikephil/charting/renderer/YAxisRenderer.java,computeAxis ( ChartInterface  chart ),"computeAxis ( float  yMin, float  yMax )"
7beee61c22961c883027d48bb8a0139059d1ddfe,MPChartLib/src/com/github/mikephil/charting/renderer/YAxisRendererRadarChart.java,computeAxis ( ChartInterface  chart ),"computeAxis ( float  yMin, float  yMax )"
eae0e80ce14d5c1fad008ebcd81f0b466e2ca8f0,MPChartLib/src/com/github/mikephil/charting/utils/Transformer.java,"prepareMatrixValuePx ( ChartInterface  chart, float  scaleX, float  scaleY )","prepareMatrixValuePx ( ViewPortHandler  viewport, float  deltaX, float  deltaY, float  yChartMin )"
8d59446596a7aa50c9f8f36f0bcf075a02518ff2,MPChartLib/src/com/github/mikephil/charting/data/DataSet.java,getColor (  ),getColor ( int  index )
174bf4da9191c6ddf671ad6a6b5d009aea3ad1ae,MPChartLib/src/com/github/mikephil/charting/renderer/XAxisRenderer.java,computeAxis ( float  xValAverageLength ),"computeAxis ( float  xValAverageLength, ArrayList  xValues )"
0a5202da009279728c4e2b6f4f0d4b816a249feb,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,getPosition ( Entry  e ),"getPosition ( Entry  e, AxisDependency  axis )"
0a5202da009279728c4e2b6f4f0d4b816a249feb,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"getValuesByTouchPoint ( float  x, float  y )","getValuesByTouchPoint ( float  x, float  y, AxisDependency  axis )"
0a5202da009279728c4e2b6f4f0d4b816a249feb,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"getPixelsForValues ( float  x, float  y )","getPixelsForValues ( float  x, float  y, AxisDependency  axis )"
0a5202da009279728c4e2b6f4f0d4b816a249feb,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"getYValueByTouchPoint ( float  x, float  y )","getYValueByTouchPoint ( float  x, float  y, AxisDependency  axis )"
0a5202da009279728c4e2b6f4f0d4b816a249feb,MPChartLib/src/com/github/mikephil/charting/data/DataSet.java,getColor (  ),getColor ( int  index )
0a5202da009279728c4e2b6f4f0d4b816a249feb,MPChartLib/src/com/github/mikephil/charting/renderer/Transformer.java,prepareMatrixValuePx ( ChartInterface  chart ),"prepareMatrixValuePx ( ViewPortHandler  viewport, float  deltaX, float  deltaY, float  yChartMin )"
0a5202da009279728c4e2b6f4f0d4b816a249feb,MPChartLib/src/com/github/mikephil/charting/renderer/Transformer.java,prepareMatrixValuePx ( ChartInterface  chart ),"prepareMatrixValuePx ( ChartInterface  chart, float  scaleX, float  scaleY )"
0a5202da009279728c4e2b6f4f0d4b816a249feb,MPChartLib/src/com/github/mikephil/charting/renderer/Transformer.java,prepareMatrixOffset ( ChartInterface  chart ),"prepareMatrixOffset ( ViewPortHandler  viewport, boolean  inverted )"
ae7cbb4cc08126342c2c8eeb60004882ef5d11c4,MPChartLib/src/com/github/mikephil/charting/data/DataSet.java,getColor (  ),getColor ( int  index )
a12c5e5ab7267517182a816725abb1337fad8383,MPChartLib/src/com/github/mikephil/charting/renderer/Transformer.java,prepareMatrixValuePx ( ChartInterface  chart ),"prepareMatrixValuePx ( ChartInterface  chart, float  scaleX, float  scaleY )"
c5b79024dbb3e77a941d04ec3aa2a3e75acc10ce,MPChartLib/src/com/github/mikephil/charting/data/DataSet.java,getColor (  ),getColor ( int  index )
e12e5215372aa50147f92b89d2b6b9ebe52c88f2,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Resources  r, int [] colors )"
bb6a5567651749b7f7233d38645d97763a915e34,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Resources  r, int [] colors )"
23c1cf97674c0fa64d480f3e67fc771b1610d13a,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Resources  r, int [] colors )"
eb41b266b60609b53ecd66f783543ada02c94f08,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Resources  r, int [] colors )"
df906951eb6c43e62839655842de1edf1dd517fc,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Resources  r, int [] colors )"
d1b20040b45ba170f2550ccc9cc97d6ca471835f,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
61a476f08116a58b10c92bf84e97583b20206e27,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
6b71988548b9d75202406a7079a1a083d33f70b5,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
f735b8ac13f1524f98848fa0c1721b447c0a5823,MPChartLib/src/com/github/mikephil/charting/charts/LineChart.java,generateFilledPath ( ArrayList  entries ),"generateFilledPath ( ArrayList  entries, float  fillMin )"
33a567e00d9016a8fee805789abc623279281560,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
33a567e00d9016a8fee805789abc623279281560,MPChartLib/src/com/github/mikephil/charting/data/BarDataSet.java,calcEntryCountIncludingStacks (  ),calcEntryCountIncludingStacks ( ArrayList  yVals )
33a567e00d9016a8fee805789abc623279281560,MPChartLib/src/com/github/mikephil/charting/data/BarDataSet.java,calcStackSize (  ),calcStackSize ( ArrayList  yVals )
33a567e00d9016a8fee805789abc623279281560,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Context  c, int [] colors )"
aea57f0b3ed93b52ba661a4334a7ff58cc28bb0f,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
0ba84c3cd896b9547a88bcc0a21c0c1b53e43bc5,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
0ba84c3cd896b9547a88bcc0a21c0c1b53e43bc5,MPChartLib/src/com/github/mikephil/charting/data/BarDataSet.java,calcEntryCountIncludingStacks (  ),calcEntryCountIncludingStacks ( ArrayList  yVals )
0ba84c3cd896b9547a88bcc0a21c0c1b53e43bc5,MPChartLib/src/com/github/mikephil/charting/data/BarDataSet.java,calcStackSize (  ),calcStackSize ( ArrayList  yVals )
0ba84c3cd896b9547a88bcc0a21c0c1b53e43bc5,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Context  c, int [] colors )"
0a33e2d6f186b508161154685f23d48b9a230ecf,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
f36ba8de48ecc748a498d87595597edfb7abb0e8,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
f36ba8de48ecc748a498d87595597edfb7abb0e8,MPChartLib/src/com/github/mikephil/charting/data/BarDataSet.java,calcEntryCountIncludingStacks (  ),calcEntryCountIncludingStacks ( ArrayList  yVals )
f36ba8de48ecc748a498d87595597edfb7abb0e8,MPChartLib/src/com/github/mikephil/charting/data/BarDataSet.java,calcStackSize (  ),calcStackSize ( ArrayList  yVals )
29af2d3168f0fe247231241535447b5c241a6d72,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
aec9f79b06eae3132da16d5311039f2b6bb3c1b0,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
3e0fc2e29ade5bccf756f5eb4b8884868f759764,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"drawYLabels ( float  xPos, float [] positions )","drawYLabels ( float  xPos, float [] positions, float  yOffset )"
3e0fc2e29ade5bccf756f5eb4b8884868f759764,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
b0caebed4e7656a0006f9b8d1642453bef1e454d,MPChartLib/src/com/github/mikephil/charting/charts/BarLineChartBase.java,"drawYLabels ( float  xPos, float [] positions )","drawYLabels ( float  xPos, float [] positions, float  yOffset )"
b0caebed4e7656a0006f9b8d1642453bef1e454d,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
21d0a675798a9c84483ccf96173c4847e56b5818,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
8eea905d2c9eaee6a7689f7defaed61b4b13ceb1,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Context  c, int [] colors )"
25d8e7d089a4a0931ea38ece1071764cf61f03c0,MPChartLib/src/com/github/mikephil/charting/utils/ColorTemplate.java,createColors ( int [] colors ),"createColors ( Context  c, int [] colors )"
81b883f7be152fc24187135d21b16583d8df7a00,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
81b883f7be152fc24187135d21b16583d8df7a00,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,calcMinMax (  ),calcMinMax ( ArrayList  dataSets )
81b883f7be152fc24187135d21b16583d8df7a00,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,calcYValueSum (  ),calcYValueSum ( ArrayList  dataSets )
06ac484cfb103999e4d3e7a4627e3a1a04563909,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
06ac484cfb103999e4d3e7a4627e3a1a04563909,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,calcMinMax (  ),calcMinMax ( ArrayList  dataSets )
06ac484cfb103999e4d3e7a4627e3a1a04563909,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,calcYValueSum (  ),calcYValueSum ( ArrayList  dataSets )
04da7b789dd91046f7bae8187673f145e8fc398c,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
04da7b789dd91046f7bae8187673f145e8fc398c,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,calcMinMax (  ),calcMinMax ( ArrayList  dataSets )
04da7b789dd91046f7bae8187673f145e8fc398c,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,calcYValueSum (  ),calcYValueSum ( ArrayList  dataSets )
26413f769177b9518cf5081a3497d0993484df15,MPChartLib/src/com/github/mikephil/charting/charts/Chart.java,setData ( ChartData  data ),"setData ( ArrayList  xVals, ArrayList  yVals )"
bedcc71e09bd0a6ffee6d759ac0bce95e9392454,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
bedcc71e09bd0a6ffee6d759ac0bce95e9392454,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,calcMinMax (  ),calcMinMax ( ArrayList  dataSets )
bedcc71e09bd0a6ffee6d759ac0bce95e9392454,MPChartLib/src/com/github/mikephil/charting/data/ChartData.java,calcYValueSum (  ),calcYValueSum ( ArrayList  dataSets )
13c693ee06f4d4b8572ce59546c1896921bbe067,MPChartLib/src/com/github/mikephil/charting/charts/Chart.java,setData ( ChartData  data ),"setData ( ArrayList  xVals, ArrayList  yVals )"
984ef3f2863ff3e6d8f55de78e8a758ad0d337f8,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
6e7178aa193664f42c81412b2f7641d49c16039f,MPChartLib/src/com/github/mikephil/charting/data/DataSet.java,setColors ( int [] colors ),"setColors ( int [] colors, Context  c )"
6e7178aa193664f42c81412b2f7641d49c16039f,MPChartLib/src/com/github/mikephil/charting/data/LineDataSet.java,setCircleColors ( int [] colors ),"setCircleColors ( int [] colors, Context  c )"
6033862d150ef40524bb294dde68b6425aa5a6ea,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
6c1163db37136629c0a89cf87179225f49f8cb81,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
5e6d84e7bc4f2e9e3bb10fa46b8ea23e2805099b,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
0b302937ea90c6ee312b58de5ac21256c68e8d1a,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
e33b30fd4ac395112a73ce7d6694cd7319063df5,MPChartLib/src/com/github/mikephil/charting/charts/PieChart.java,setStartAngle ( float  angle ),"setStartAngle ( float  x, float  y )"
